5 144 2928
12330 4932 9450 122940 4360
hub : 118815, 10198, 4722, 39.38, 162300, 3
business : 5016604425, 135, 1, [224063, 246253]
first : 1447026115, 199, 2, [535877, 775884]
business : 5600859364, 63, 1, [664949, 453718]
economy : 3587950057, 190, 1, [775884, 478446]
economy : 6366239965, 108, 8, [453718, 664949]
economy : 9508606361, 79, 2, [478446, 775884]
economy : 1599061647, 106, 2, [664949, 785484]
business : 1400040322, 141, 1, [505609, 598151]
business : 4833484241, 72, 10, [785484, 118815]
economy : 4439782283, 91, 0, [478446, 522419]
business : 6564354878, 195, 1, [707174, 246253]
economy : 1331850953, 134, 9, [246253, 785484]
economy : 1365556073, 95, 3, [785484, 775884]
economy : 9107463946, 197, 2, [110455, 146273]
economy : 5031870064, 111, 3, [146273, 598151]
economy : 1012266777, 121, 2, [453718, 146273]
economy : 6564434149, 69, 2, [775884, 707174]
business : 4811499810, 138, 2, [522419, 146273]
business : 5832373045, 164, 0, [118815, 478446]
economy : 1455582667, 115, 2, [246253, 598151]
economy : 9040396783, 85, 1, [535877, 505609]
economy : 7042796600, 70, 9, [785484, 505609]
economy : 5725690170, 161, 1, [707174, 598151]
business : 5358046042, 185, 2, [118815, 775884]
first : 1912672398, 68, 3, [522419, 535877]
economy : 8439440382, 58, 5, [598151, 110455]
economy : 1266676793, 69, 9, [118815, 453718]
economy : 3523121662, 197, 0, [785484, 224063]
economy : 1539236351, 41, 2, [478446, 535877]
economy : 6466952576, 90, 1, [110455, 118815]
economy : 6204454276, 135, 1, [707174, 246253]
economy : 4091567277, 160, 9, [110455, 707174]
economy : 1660894679, 200, 1, [775884, 707174]
first : 3375549504, 161, 2, [664949, 224063]
economy : 4659568180, 143, 1, [118815, 478446]
business : 9026485299, 46, 8, [453718, 775884]
economy : 6841972657, 173, 4, [478446, 522419]
business : 3495637282, 157, 3, [478446, 246253]
economy : 3692864242, 45, 2, [246253, 110455]
economy : 9095502063, 92, 2, [224063, 522419]
business : 4513781668, 138, 10, [110455, 785484]
economy : 4344258433, 165, 1, [707174, 478446]
business : 6289632117, 68, 4, [478446, 664949]
economy : 3771260868, 58, 1, [707174, 522419]
economy : 7894561048, 178, 8, [775884, 478446]
economy : 1863462004, 102, 1, [478446, 707174]
economy : 8254236412, 66, 4, [505609, 707174]
economy : 5403589975, 66, 1, [785484, 478446]
economy : 7275444849, 47, 10, [535877, 246253]
economy : 3400120657, 94, 2, [224063, 664949]
business : 9627141178, 195, 2, [522419, 478446]
economy : 6597862605, 103, 1, [246253, 118815]
business : 9282531540, 43, 3, [785484, 522419]
business : 2242945983, 115, 8, [785484, 118815]
business : 5505374037, 121, 1, [522419, 535877]
business : 7007402824, 191, 1, [522419, 664949]
economy : 2363341902, 159, 0, [535877, 785484]
economy : 6370071454, 47, 2, [664949, 785484]
economy : 5622554839, 75, 6, [785484, 522419]
economy : 5548843476, 149, 7, [775884, 785484]
economy : 2206749326, 111, 1, [146273, 707174]
economy : 4913564116, 118, 2, [118815, 707174]
economy : 3780881772, 122, 1, [785484, 224063]
business : 8863192637, 146, 1, [707174, 224063]
business : 6080356736, 183, 2, [522419, 664949]
economy : 4286339537, 86, 2, [598151, 478446]
business : 4057578370, 178, 5, [707174, 775884]
economy : 8163503747, 122, 0, [478446, 110455]
economy : 4032751791, 125, 4, [535877, 664949]
economy : 7665072849, 88, 0, [598151, 785484]
economy : 9177783030, 119, 2, [246253, 118815]
economy : 9489597231, 67, 0, [598151, 522419]
business : 3223075813, 131, 2, [110455, 775884]
business : 5220669477, 156, 5, [478446, 785484]
business : 3725344046, 193, 2, [478446, 246253]
economy : 1042275243, 56, 2, [224063, 707174]
economy : 4309592658, 115, 1, [535877, 118815]
economy : 2358089024, 116, 5, [522419, 707174]
business : 8182916404, 182, 2, [664949, 707174]
business : 3644248721, 82, 2, [775884, 246253]
economy : 5817643870, 101, 2, [505609, 453718]
economy : 1575789076, 72, 5, [707174, 246253]
economy : 7313667093, 100, 2, [664949, 478446]
economy : 9452369636, 66, 10, [785484, 775884]
business : 6415476711, 191, 4, [453718, 785484]
economy : 2297455125, 139, 3, [707174, 246253]
economy : 2538094211, 69, 1, [505609, 478446]
business : 9962480540, 58, 10, [146273, 535877]
economy : 6314421094, 157, 3, [246253, 146273]
economy : 2219320320, 48, 3, [522419, 707174]
economy : 3608500287, 56, 0, [775884, 478446]
economy : 8127668091, 64, 2, [598151, 118815]
economy : 9773012710, 129, 2, [146273, 505609]
business : 8936599008, 178, 2, [785484, 664949]
economy : 9654175045, 100, 1, [664949, 707174]
economy : 4105299938, 60, 1, [598151, 535877]
economy : 6874425780, 71, 1, [118815, 664949]
economy : 8935965780, 56, 4, [775884, 453718]
economy : 4644637727, 73, 5, [522419, 453718]
economy : 1072173834, 188, 2, [505609, 224063]
business : 6372882342, 43, 1, [505609, 246253]
business : 6558478547, 80, 0, [110455, 598151]
business : 9809459204, 62, 3, [535877, 118815]
economy : 9755572305, 94, 6, [246253, 224063]
economy : 6850859535, 73, 0, [146273, 785484]
economy : 8869613533, 169, 8, [453718, 224063]
economy : 6476906973, 143, 0, [664949, 535877]
economy : 3405639871, 183, 2, [453718, 146273]
economy : 7429443905, 63, 0, [246253, 707174]
economy : 5579352697, 85, 6, [110455, 505609]
economy : 5042922912, 182, 1, [785484, 505609]
economy : 2606736852, 184, 2, [522419, 146273]
business : 2869528600, 191, 2, [505609, 785484]
economy : 5621802057, 157, 2, [785484, 522419]
economy : 7800490785, 99, 1, [505609, 146273]
economy : 4924548994, 164, 9, [505609, 453718]
economy : 9517769701, 68, 2, [522419, 785484]
business : 6264702393, 167, 4, [785484, 535877]
economy : 6469796734, 133, 2, [478446, 146273]
business : 6997454726, 170, 2, [453718, 478446]
business : 9801681966, 198, 2, [775884, 535877]
economy : 1062617623, 92, 1, [522419, 478446]
economy : 6194228623, 73, 0, [785484, 478446]
economy : 1082489991, 151, 0, [224063, 478446]
business : 9391519493, 100, 1, [505609, 478446]
economy : 9827907094, 53, 1, [535877, 785484]
business : 1483591470, 62, 2, [707174, 246253]
business : 6628045836, 187, 4, [785484, 505609]
economy : 1077523918, 158, 1, [775884, 478446]
economy : 4814228839, 167, 1, [522419, 110455]
economy : 6097507928, 125, 2, [785484, 118815]
economy : 5894444542, 187, 0, [110455, 224063]
economy : 9643655292, 105, 1, [110455, 707174]
economy : 5079318530, 190, 10, [224063, 110455]
economy : 7949626373, 73, 0, [664949, 110455]
economy : 8029566669, 71, 0, [535877, 522419]
business : 9741139352, 195, 2, [146273, 707174]
business : 1413659739, 59, 0, [707174, 478446]
economy : 5237769898, 181, 2, [535877, 246253]
economy : 5969173681, 117, 2, [785484, 598151]
economy : 3773510045, 73, 2, [707174, 478446]
economy : 5278606071, 72, 4, [118815, 707174]
economy : 6936264759, 142, 3, [664949, 598151]
economy : 6722481986, 56, 10, [785484, 535877]
economy : 4149953945, 52, 1, [707174, 535877]
business : 1058560310, 179, 1, [535877, 118815]
economy : 5025977912, 81, 4, [505609, 453718]
business : 5042952244, 46, 1, [110455, 535877]
economy : 3127232835, 172, 2, [224063, 478446]
business : 9427856029, 90, 2, [478446, 505609]
economy : 3580905220, 190, 2, [453718, 118815]
